Year,Month,Crop_ID,Crop_Name,State_ID,State_Name,Rainfall,Temperature,Demand,Price_Per_Quintal,Season,Price_Category,Month_Name,Previous_Month_Price,Price_Change,Price_Change_Percent
2021,8,5,Sugarcane,13,Haryana,167.39,27.01,Low,3610.31,Monsoon,High,August,3553.48,56.82999999999993,1.6
2020,11,3,Maize,13,Haryana,66.19,28.19,Medium,1728.73,Spring,Low,November,1700.93,27.799999999999955,1.63
2024,10,7,Vegetables,1,Andhra Pradesh,140.72,24.09,Medium,2096.62,Spring,Medium,October,2152.67,-56.05000000000018,-2.6
2024,5,8,Fruits,9,Uttar Pradesh,31.77,37.82,Medium,4500.96,Summer,Very_High,May,3736.71,764.25,20.45
2022,4,8,Fruits,2,Karnataka,11.35,39.52,Medium,4309.7,Summer,Very_High,April,4119.64,190.0599999999995,4.61
2022,6,3,Maize,1,Andhra Pradesh,160.81,33.23,Medium,1831.79,Monsoon,Low,June,1765.38,66.40999999999985,3.76
2020,12,1,Rice,8,Madhya Pradesh,127.21,15.22,Medium,2489.54,Winter,Medium,December,2047.61,441.93000000000006,21.58
2023,3,5,Sugarcane,4,Tamil Nadu,11.97,31.6,Medium,3614.99,Summer,High,March,3260.29,354.6999999999998,10.88
2022,5,5,Sugarcane,10,Bihar,42.56,30.16,Medium,3268.56,Summer,High,May,4337.83,-1069.27,-24.65
2020,12,2,Wheat,11,West Bengal,147.55,19.74,Medium,3081.23,Winter,High,December,3334.49,-253.25999999999976,-7.6
2020,6,2,Wheat,2,Karnataka,209.7,34.32,Medium,3188.67,Monsoon,High,June,3968.99,-780.3199999999997,-19.66
2023,1,8,Fruits,9,Uttar Pradesh,141.34,12.3,Medium,4062.77,Winter,Very_High,January,3113.11,949.6599999999999,30.51
2022,12,1,Rice,11,West Bengal,45.52,24.29,Low,2482.87,Winter,Medium,December,2733.77,-250.9000000000001,-9.18
2024,8,8,Fruits,4,Tamil Nadu,241.07,22.13,Medium,4215.77,Monsoon,Very_High,August,4062.66,153.11000000000058,3.77
2022,5,3,Maize,2,Karnataka,84.07,38.39,Low,1885.95,Summer,Low,May,2118.44,-232.49,-10.97
2022,10,4,Cotton,9,Uttar Pradesh,41.2,29.41,Medium,4744.4,Spring,Very_High,October,4321.69,422.71000000000004,9.78
2022,8,3,Maize,8,Madhya Pradesh,345.87,20.44,Medium,1502.86,Monsoon,Low,August,1441.5,61.3599999999999,4.26
2021,8,4,Cotton,4,Tamil Nadu,255.73,29.63,Medium,4612.52,Monsoon,Very_High,August,3801.71,810.8100000000004,21.33
2021,12,1,Rice,7,Rajasthan,105.47,23.05,Medium,2336.44,Winter,Medium,December,1891.1,445.34000000000015,23.55
2023,7,1,Rice,9,Uttar Pradesh,269.65,29.3,High,2340.5,Monsoon,Medium,July,2153.23,187.26999999999998,8.7
2023,2,2,Wheat,5,Maharashtra,116.25,19.67,Medium,2841.89,Winter,Medium,February,3416.04,-574.1500000000001,-16.81
2024,5,8,Fruits,4,Tamil Nadu,41.67,31.97,Medium,3870.5,Summer,High,May,4583.97,-713.4700000000003,-15.56
2024,2,5,Sugarcane,2,Karnataka,130.08,23.23,Medium,2570.56,Winter,Medium,February,2945.51,-374.9500000000003,-12.73
2022,5,4,Cotton,1,Andhra Pradesh,29.7,40.91,Medium,6210.17,Summer,Very_High,May,5819.31,390.8599999999997,6.72
2020,6,8,Fruits,8,Madhya Pradesh,229.85,36.21,Medium,3457.62,Monsoon,High,June,4442.02,-984.4000000000005,-22.16
2020,7,2,Wheat,11,West Bengal,372.03,23.9,High,3192.86,Monsoon,High,July,3182.32,10.539999999999964,0.33
2024,2,2,Wheat,11,West Bengal,139.88,23.5,Medium,2506.55,Winter,Medium,February,3228.23,-721.6799999999998,-22.36
2021,12,1,Rice,13,Haryana,137.81,22.76,Medium,2589.87,Winter,Medium,December,2627.8,-37.93000000000029,-1.44
2023,1,7,Vegetables,11,West Bengal,103.18,14.98,High,2476.07,Winter,Medium,January,1892.02,584.0500000000002,30.87
2024,11,1,Rice,1,Andhra Pradesh,85.91,31.68,Medium,2492.7,Spring,Medium,November,2397.59,95.10999999999967,3.97
2022,11,1,Rice,11,West Bengal,125.87,21.36,Medium,2161.6,Spring,Medium,November,2084.26,77.33999999999969,3.71
2023,2,4,Cotton,13,Haryana,120.29,12.08,Medium,4869.16,Winter,Very_High,February,5089.62,-220.46000000000004,-4.33
2023,2,4,Cotton,10,Bihar,37.15,11.98,Low,4216.56,Winter,Very_High,February,4535.85,-319.28999999999996,-7.04
2024,1,7,Vegetables,10,Bihar,43.95,16.77,Medium,1892.67,Winter,Low,January,1932.17,-39.5,-2.04
2024,9,2,Wheat,6,Gujarat,312.1,20.93,High,3400.74,Monsoon,High,September,2667.5,733.2399999999998,27.49
2022,9,1,Rice,9,Uttar Pradesh,195.99,26.24,Medium,2377.86,Monsoon,Medium,September,2155.85,222.01000000000022,10.3
2023,9,1,Rice,13,Haryana,221.81,31.29,Medium,2608.27,Monsoon,Medium,September,2735.63,-127.36000000000013,-4.66
2024,7,5,Sugarcane,1,Andhra Pradesh,210.71,30.47,High,3910.81,Monsoon,High,July,3714.75,196.05999999999995,5.28
2022,11,1,Rice,8,Madhya Pradesh,43.53,29.21,Medium,2502.21,Spring,Medium,November,1884.66,617.55,32.77
2021,1,2,Wheat,12,Punjab,68.05,19.1,Medium,3361.32,Winter,High,January,3304.8,56.51999999999998,1.71
2020,5,7,Vegetables,11,West Bengal,60.42,29.19,High,2926.68,Summer,Medium,May,2611.17,315.50999999999976,12.08
2021,2,3,Maize,4,Tamil Nadu,28.94,21.88,High,2675.44,Winter,Medium,February,1872.32,803.1200000000001,42.89
2021,4,7,Vegetables,12,Punjab,12.17,32.78,Low,2603.75,Summer,Medium,April,3014.59,-410.84000000000015,-13.63
2023,11,7,Vegetables,13,Haryana,141.73,24.39,Medium,1823.65,Spring,Low,November,2132.29,-308.6399999999999,-14.47
2023,11,1,Rice,4,Tamil Nadu,99.69,29.27,Medium,2571.94,Spring,Medium,November,2563.74,8.200000000000273,0.32
2022,7,6,Pulses,8,Madhya Pradesh,210.42,28.84,High,4078.61,Monsoon,Very_High,July,2690.41,1388.2000000000003,51.6
2021,12,2,Wheat,7,Rajasthan,148.75,13.79,Medium,2749.01,Winter,Medium,December,2909.73,-160.7199999999998,-5.52
2021,10,2,Wheat,8,Madhya Pradesh,75.88,21.78,Medium,2866.07,Spring,Medium,October,3309.02,-442.9499999999998,-13.39
2021,11,7,Vegetables,4,Tamil Nadu,93.35,27.88,Medium,1943.74,Spring,Low,November,1944.57,-0.8299999999999272,-0.04
2021,2,1,Rice,10,Bihar,125.7,22.67,Medium,2448.67,Winter,Medium,February,2845.59,-396.9200000000001,-13.95
2024,2,1,Rice,3,Kerala,130.48,15.63,Medium,3170.82,Winter,High,February,3053.56,117.26000000000022,3.84
2024,8,1,Rice,1,Andhra Pradesh,225.24,31.65,High,2859.75,Monsoon,Medium,August,2393.59,466.15999999999985,19.48
2020,4,6,Pulses,12,Punjab,72.34,36.29,Medium,4212.8,Summer,Very_High,April,3991.4,221.4000000000001,5.55
2020,10,8,Fruits,13,Haryana,78.77,23.61,Low,4299.72,Spring,Very_High,October,4498.95,-199.22999999999956,-4.43
2020,7,4,Cotton,13,Haryana,226.19,22.18,Medium,4704.63,Monsoon,Very_High,July,5895.05,-1190.42,-20.19
2021,4,8,Fruits,5,Maharashtra,33.97,28.31,Low,3654.24,Summer,High,April,4928.61,-1274.37,-25.86
2024,8,4,Cotton,2,Karnataka,367.44,20.75,Medium,4071.99,Monsoon,Very_High,August,4642.03,-570.04,-12.28
2023,3,1,Rice,11,West Bengal,94.17,29.3,Medium,2930.43,Summer,Medium,March,2823.81,106.61999999999989,3.78
2024,8,5,Sugarcane,13,Haryana,362.47,25.39,Medium,3529.47,Monsoon,High,August,3334.73,194.73999999999978,5.84
2021,10,4,Cotton,2,Karnataka,144.04,31.29,Medium,4065.16,Spring,Very_High,October,4844.94,-779.7799999999997,-16.09
2022,1,2,Wheat,9,Uttar Pradesh,103.52,19.11,Medium,3145.97,Winter,High,January,3723.92,-577.9500000000003,-15.52
2021,8,2,Wheat,11,West Bengal,164.6,22.62,Medium,3423.82,Monsoon,High,August,2929.21,494.6100000000001,16.89
2024,6,4,Cotton,2,Karnataka,229.73,33.88,Medium,5550.07,Monsoon,Very_High,June,5092.6,457.46999999999935,8.98
2023,11,7,Vegetables,9,Uttar Pradesh,27.63,20.68,Low,1801.96,Spring,Low,November,1924.67,-122.71000000000004,-6.38
2021,3,6,Pulses,9,Uttar Pradesh,64.68,37.83,Low,3419.17,Summer,High,March,3692.01,-272.84000000000015,-7.39
2023,1,5,Sugarcane,8,Madhya Pradesh,148.29,21.95,Medium,2782.33,Winter,Medium,January,2907.2,-124.86999999999989,-4.3
2020,9,1,Rice,7,Rajasthan,170.7,27.24,Medium,2058.36,Monsoon,Medium,September,1915.31,143.05000000000018,7.47
2020,3,6,Pulses,3,Kerala,95.32,28.96,Medium,3851.37,Summer,High,March,4197.08,-345.71000000000004,-8.24
2022,7,2,Wheat,2,Karnataka,166.74,29.45,Medium,3094.05,Monsoon,High,July,2620.34,473.71000000000004,18.08
2021,3,5,Sugarcane,4,Tamil Nadu,69.69,34.96,Low,3130.32,Summer,High,March,3298.9,-168.57999999999993,-5.11
2022,7,3,Maize,4,Tamil Nadu,224.13,27.17,Medium,1896.31,Monsoon,Low,July,1667.32,228.99,13.73
2022,11,7,Vegetables,1,Andhra Pradesh,69.01,24.34,Medium,2144.31,Spring,Medium,November,1644.3,500.01,30.41
2024,1,8,Fruits,8,Madhya Pradesh,105.93,15.21,High,4150.78,Winter,Very_High,January,3572.62,578.1599999999999,16.18
2023,7,5,Sugarcane,10,Bihar,210.06,24.17,Medium,3128.0,Monsoon,High,July,3329.5,-201.5,-6.05
2024,11,5,Sugarcane,10,Bihar,108.99,20.19,High,3223.48,Spring,High,November,2955.12,268.3600000000001,9.08
2024,11,3,Maize,6,Gujarat,91.59,22.77,Low,1383.11,Spring,Low,November,1587.59,-204.48000000000002,-12.88
2024,3,1,Rice,1,Andhra Pradesh,55.15,30.12,Medium,3068.6,Summer,High,March,3221.46,-152.86000000000013,-4.75
2022,11,6,Pulses,10,Bihar,87.81,26.23,Medium,3257.74,Spring,High,November,3498.65,-240.9100000000003,-6.89
2022,10,3,Maize,11,West Bengal,63.44,24.51,High,1735.2,Spring,Low,October,1720.1,15.100000000000136,0.88
2022,10,3,Maize,6,Gujarat,135.55,24.22,Medium,1509.98,Spring,Low,October,1714.97,-204.99,-11.95
2021,2,6,Pulses,3,Kerala,44.07,17.0,High,4981.03,Winter,Very_High,February,4375.5,605.5299999999997,13.84
2023,9,2,Wheat,3,Kerala,175.4,29.14,High,3627.5,Monsoon,High,September,3287.15,340.3499999999999,10.35
2023,6,5,Sugarcane,8,Madhya Pradesh,243.62,40.84,Medium,3797.64,Monsoon,High,June,3587.58,210.05999999999995,5.86
2022,5,8,Fruits,13,Haryana,12.92,33.88,Medium,4107.61,Summer,Very_High,May,3815.41,292.1999999999998,7.66
2022,2,7,Vegetables,7,Rajasthan,45.47,19.88,Medium,2059.19,Winter,Medium,February,1692.14,367.04999999999995,21.69
2023,8,2,Wheat,7,Rajasthan,250.04,31.2,Low,2297.76,Monsoon,Medium,August,2563.19,-265.42999999999984,-10.36
2023,5,2,Wheat,8,Madhya Pradesh,10.4,40.63,Medium,3252.65,Summer,High,May,3240.7,11.950000000000273,0.37
2020,10,7,Vegetables,11,West Bengal,108.41,30.77,Medium,1834.98,Spring,Low,October,2321.71,-486.73,-20.96
2022,4,8,Fruits,6,Gujarat,57.6,36.06,Medium,4071.84,Summer,Very_High,April,4657.74,-585.8999999999996,-12.58
2023,5,6,Pulses,5,Maharashtra,53.36,34.99,Medium,3795.12,Summer,High,May,3258.41,536.71,16.47
2022,9,7,Vegetables,3,Kerala,186.82,25.64,Medium,2339.0,Monsoon,Medium,September,2250.31,88.69000000000005,3.94
2021,1,2,Wheat,13,Haryana,118.93,12.79,Medium,3533.35,Winter,High,January,3422.7,110.65000000000009,3.23
2024,2,7,Vegetables,2,Karnataka,112.61,13.71,Low,1869.33,Winter,Low,February,2365.18,-495.8499999999999,-20.96
2020,3,7,Vegetables,12,Punjab,86.86,36.0,Low,2139.49,Summer,Medium,March,1948.37,191.1199999999999,9.81
2023,3,5,Sugarcane,4,Tamil Nadu,28.51,31.43,Medium,3321.99,Summer,High,March,3331.68,-9.690000000000055,-0.29
2021,1,6,Pulses,4,Tamil Nadu,115.19,16.91,Medium,4040.47,Winter,Very_High,January,3839.88,200.5899999999997,5.22
2021,10,8,Fruits,13,Haryana,120.07,21.56,Medium,4537.06,Spring,Very_High,October,4448.5,88.5600000000004,1.99
2020,2,4,Cotton,9,Uttar Pradesh,66.15,17.23,Medium,4823.41,Winter,Very_High,February,4273.11,550.3000000000002,12.88
2020,4,1,Rice,12,Punjab,18.7,34.31,Medium,3680.92,Summer,High,April,3356.61,324.30999999999995,9.66
2024,11,8,Fruits,8,Madhya Pradesh,58.55,31.01,Medium,4060.15,Spring,Very_High,November,4034.73,25.420000000000073,0.63
2021,2,4,Cotton,9,Uttar Pradesh,97.5,24.67,Medium,4731.33,Winter,Very_High,February,4449.79,281.53999999999996,6.33
2020,2,8,Fruits,3,Kerala,43.94,22.61,Medium,4026.66,Winter,Very_High,February,5244.98,-1218.3199999999997,-23.23
2022,10,3,Maize,3,Kerala,83.13,27.12,High,2117.52,Spring,Medium,October,1792.39,325.1299999999999,18.14
2023,6,5,Sugarcane,8,Madhya Pradesh,187.84,38.17,High,3587.58,Monsoon,High,June,3444.33,143.25,4.16
2022,7,6,Pulses,1,Andhra Pradesh,331.66,25.57,Medium,3410.01,Monsoon,High,July,3370.49,39.52000000000044,1.17
2023,3,6,Pulses,1,Andhra Pradesh,17.88,38.25,Low,3948.38,Summer,High,March,2866.31,1082.0700000000002,37.75
2020,11,2,Wheat,9,Uttar Pradesh,122.36,25.45,Medium,3071.9,Spring,High,November,3510.69,-438.78999999999996,-12.5
2024,5,7,Vegetables,1,Andhra Pradesh,89.73,39.28,Low,2434.88,Summer,Medium,May,2314.44,120.44000000000005,5.2
2021,9,8,Fruits,7,Rajasthan,306.36,20.47,Medium,3483.61,Monsoon,High,September,3852.07,-368.46000000000004,-9.57
2020,11,2,Wheat,7,Rajasthan,48.71,20.47,Low,2408.39,Spring,Medium,November,2850.89,-442.5,-15.52
2022,7,2,Wheat,13,Haryana,371.47,21.52,Low,2287.19,Monsoon,Medium,July,2463.96,-176.76999999999998,-7.17
2024,3,4,Cotton,2,Karnataka,74.5,30.23,Low,4588.74,Summer,Very_High,March,5209.2,-620.46,-11.91
2020,9,1,Rice,2,Karnataka,153.86,31.14,High,2634.38,Monsoon,Medium,September,2334.0,300.3800000000001,12.87
2021,3,6,Pulses,12,Punjab,76.09,40.44,High,4898.45,Summer,Very_High,March,4742.9,155.55000000000018,3.28
2024,2,4,Cotton,13,Haryana,120.18,11.62,Medium,4653.23,Winter,Very_High,February,4617.58,35.649999999999636,0.77
2020,7,3,Maize,12,Punjab,230.25,26.31,Medium,1834.75,Monsoon,Low,July,1926.73,-91.98000000000002,-4.77
2020,6,6,Pulses,9,Uttar Pradesh,394.12,40.63,High,3559.1,Monsoon,High,June,4233.93,-674.8300000000004,-15.94
2021,5,2,Wheat,3,Kerala,10.08,30.76,Medium,3261.71,Summer,High,May,3637.85,-376.1399999999999,-10.34
2022,12,6,Pulses,1,Andhra Pradesh,68.27,22.35,Low,3783.5,Winter,High,December,3753.24,30.26000000000022,0.81
2021,1,4,Cotton,9,Uttar Pradesh,33.43,13.91,Medium,4469.01,Winter,Very_High,January,4106.46,362.5500000000002,8.83
2021,5,1,Rice,11,West Bengal,75.65,31.33,Medium,2701.46,Summer,Medium,May,2654.38,47.07999999999993,1.77
2023,11,7,Vegetables,9,Uttar Pradesh,87.41,22.2,High,2324.81,Spring,Medium,November,1801.96,522.8499999999999,29.02
2022,6,3,Maize,8,Madhya Pradesh,229.14,38.31,Medium,1576.39,Monsoon,Low,June,1528.19,48.200000000000045,3.15
2022,10,5,Sugarcane,5,Maharashtra,123.71,29.95,Medium,3456.68,Spring,High,October,3024.37,432.30999999999995,14.29
2020,1,2,Wheat,6,Gujarat,91.83,17.8,Medium,2805.09,Winter,Medium,January,2805.09,0.0,0.0
2020,4,5,Sugarcane,10,Bihar,89.07,32.23,Medium,2943.96,Summer,Medium,April,2970.45,-26.48999999999978,-0.89
2022,12,6,Pulses,6,Gujarat,32.54,17.27,High,4447.6,Winter,Very_High,December,4071.63,375.97000000000025,9.23
2023,12,6,Pulses,12,Punjab,31.3,19.26,Medium,4081.93,Winter,Very_High,December,4004.87,77.05999999999995,1.92
2020,1,8,Fruits,3,Kerala,91.33,17.22,Low,3553.6,Winter,High,January,3519.71,33.88999999999987,0.96
2021,5,2,Wheat,5,Maharashtra,42.4,40.45,Low,3061.14,Summer,High,May,2624.97,436.1700000000001,16.62
2024,10,6,Pulses,8,Madhya Pradesh,63.56,26.5,Medium,3917.72,Spring,High,October,3583.04,334.67999999999984,9.34
2020,4,6,Pulses,4,Tamil Nadu,90.1,31.43,High,4154.87,Summer,Very_High,April,3738.85,416.02,11.13
2022,10,5,Sugarcane,5,Maharashtra,78.05,24.87,Low,3024.37,Spring,High,October,3196.52,-172.1500000000001,-5.39
2024,11,3,Maize,7,Rajasthan,26.42,20.17,High,1651.96,Spring,Low,November,1559.1,92.86000000000013,5.96
2021,7,8,Fruits,4,Tamil Nadu,293.71,25.6,Medium,4110.71,Monsoon,Very_High,July,4885.28,-774.5699999999997,-15.86
2021,5,3,Maize,7,Rajasthan,31.99,40.5,Medium,2046.02,Summer,Medium,May,1817.7,228.31999999999994,12.56
2023,3,4,Cotton,9,Uttar Pradesh,58.56,36.93,Medium,5625.43,Summer,Very_High,March,4705.44,919.9900000000007,19.55
2021,7,3,Maize,6,Gujarat,399.82,27.08,Medium,1515.17,Monsoon,Low,July,1602.22,-87.04999999999995,-5.43
2024,8,2,Wheat,11,West Bengal,261.82,31.28,Low,2855.55,Monsoon,Medium,August,3247.88,-392.3299999999999,-12.08
2021,9,5,Sugarcane,13,Haryana,236.49,25.0,Low,3617.31,Monsoon,High,September,3641.11,-23.800000000000182,-0.65
2022,9,2,Wheat,5,Maharashtra,219.61,20.66,Medium,3294.19,Monsoon,High,September,2693.37,600.8200000000002,22.31
2020,9,7,Vegetables,2,Karnataka,302.47,28.71,High,2210.82,Monsoon,Medium,September,1854.71,356.1100000000001,19.2
2021,11,6,Pulses,13,Haryana,115.08,23.27,Medium,3657.53,Spring,High,November,3628.86,28.670000000000073,0.79
2021,7,3,Maize,11,West Bengal,356.8,29.23,Low,1356.4,Monsoon,Low,July,1919.91,-563.51,-29.35
2023,4,5,Sugarcane,9,Uttar Pradesh,24.0,33.12,High,3543.42,Summer,High,April,2751.41,792.0100000000002,28.79
2023,4,8,Fruits,9,Uttar Pradesh,98.31,35.34,Low,3063.55,Summer,High,April,3883.35,-819.7999999999997,-21.11
2023,6,7,Vegetables,8,Madhya Pradesh,379.24,41.16,Medium,2283.44,Monsoon,Medium,June,2222.61,60.82999999999993,2.74
2023,5,1,Rice,8,Madhya Pradesh,98.5,37.37,High,2963.33,Summer,Medium,May,3024.08,-60.75,-2.01
2024,9,8,Fruits,6,Gujarat,274.37,30.25,Medium,4065.7,Monsoon,Very_High,September,4183.55,-117.85000000000036,-2.82
2023,12,7,Vegetables,5,Maharashtra,21.56,20.04,Low,1906.63,Winter,Low,December,1895.37,11.260000000000218,0.59
2021,12,4,Cotton,11,West Bengal,49.2,10.81,Medium,4965.8,Winter,Very_High,December,4267.73,698.0700000000006,16.36
2021,6,2,Wheat,9,Uttar Pradesh,296.3,38.52,Medium,2720.19,Monsoon,Medium,June,3708.09,-987.9000000000001,-26.64
2022,11,1,Rice,5,Maharashtra,73.5,22.44,Low,2174.96,Spring,Medium,November,2243.76,-68.80000000000018,-3.07
2022,9,3,Maize,1,Andhra Pradesh,167.88,26.27,Medium,1648.97,Monsoon,Low,September,1537.99,110.98000000000002,7.22
2022,2,4,Cotton,6,Gujarat,48.8,11.78,Medium,5069.49,Winter,Very_High,February,4275.31,794.1799999999994,18.58
2023,10,2,Wheat,11,West Bengal,41.01,24.09,Medium,3666.9,Spring,High,October,3068.99,597.9100000000003,19.48
2024,8,4,Cotton,8,Madhya Pradesh,191.5,29.32,Medium,4901.05,Monsoon,Very_High,August,4327.79,573.2600000000002,13.25
2024,9,7,Vegetables,7,Rajasthan,223.23,28.55,Medium,1918.21,Monsoon,Low,September,2076.49,-158.27999999999975,-7.62
2021,2,1,Rice,4,Tamil Nadu,141.56,18.48,Low,2673.23,Winter,Medium,February,2974.05,-300.82000000000016,-10.11
2023,4,8,Fruits,1,Andhra Pradesh,61.67,36.84,Medium,3894.18,Summer,High,April,4538.31,-644.1300000000006,-14.19
2022,9,1,Rice,2,Karnataka,377.46,25.17,Medium,2339.23,Monsoon,Medium,September,2460.19,-120.96000000000004,-4.92
2023,2,3,Maize,12,Punjab,117.73,24.32,High,2084.6,Winter,Medium,February,2023.31,61.289999999999964,3.03
2020,12,4,Cotton,3,Kerala,111.05,21.38,Medium,3991.13,Winter,High,December,4286.33,-295.1999999999998,-6.89
2020,5,2,Wheat,6,Gujarat,36.82,29.48,Medium,2990.94,Summer,Medium,May,2694.53,296.40999999999985,11.0
2022,5,7,Vegetables,8,Madhya Pradesh,74.34,37.66,Medium,2664.52,Summer,Medium,May,2376.72,287.8000000000002,12.11
2021,6,5,Sugarcane,8,Madhya Pradesh,208.72,41.95,Medium,3205.24,Monsoon,High,June,3248.25,-43.01000000000022,-1.32
2024,8,8,Fruits,12,Punjab,165.67,22.58,Medium,4856.25,Monsoon,Very_High,August,5037.4,-181.14999999999964,-3.6
2023,1,1,Rice,2,Karnataka,120.67,14.14,High,3249.01,Winter,High,January,2514.34,734.6700000000001,29.22
2021,9,7,Vegetables,7,Rajasthan,200.86,30.84,Medium,2079.9,Monsoon,Medium,September,1905.71,174.19000000000005,9.14
2020,6,2,Wheat,5,Maharashtra,361.74,40.5,High,2854.51,Monsoon,Medium,June,3242.9,-388.3899999999999,-11.98
2020,2,8,Fruits,4,Tamil Nadu,125.47,13.25,Medium,4373.71,Winter,Very_High,February,4029.44,344.27,8.54
2023,3,8,Fruits,2,Karnataka,50.76,36.52,High,4845.89,Summer,Very_High,March,3527.91,1317.9800000000005,37.36
2022,6,7,Vegetables,9,Uttar Pradesh,305.68,36.19,Low,2215.25,Monsoon,Medium,June,2290.81,-75.55999999999995,-3.3
2022,3,7,Vegetables,2,Karnataka,19.83,41.35,Medium,2601.66,Summer,Medium,March,2260.27,341.3899999999999,15.1
2024,7,8,Fruits,6,Gujarat,325.22,21.69,Medium,3875.32,Monsoon,High,July,2922.44,952.8800000000001,32.61
2023,6,7,Vegetables,3,Kerala,367.05,30.09,Medium,2463.48,Monsoon,Medium,June,2966.3,-502.82000000000016,-16.95
2022,1,7,Vegetables,11,West Bengal,96.28,23.0,High,2068.51,Winter,Medium,January,1557.63,510.8800000000001,32.8
2022,6,6,Pulses,4,Tamil Nadu,216.56,29.77,Low,3263.15,Monsoon,High,June,4308.29,-1045.1399999999999,-24.26
2020,9,5,Sugarcane,13,Haryana,202.42,30.62,Medium,3949.04,Monsoon,High,September,3677.88,271.15999999999985,7.37
2021,3,5,Sugarcane,2,Karnataka,98.69,41.11,Medium,3116.08,Summer,High,March,3860.93,-744.8499999999999,-19.29
2022,11,7,Vegetables,6,Gujarat,109.88,26.56,Low,1565.82,Spring,Low,November,1963.42,-397.60000000000014,-20.25
2024,9,7,Vegetables,1,Andhra Pradesh,160.98,30.66,Medium,2545.22,Monsoon,Medium,September,2438.01,107.20999999999958,4.4
2020,11,8,Fruits,1,Andhra Pradesh,77.04,22.81,Medium,4233.77,Spring,Very_High,November,5497.33,-1263.5599999999995,-22.98
2020,7,8,Fruits,3,Kerala,212.64,24.01,Low,3902.57,Monsoon,High,July,4068.7,-166.12999999999965,-4.08
2022,7,1,Rice,2,Karnataka,355.46,23.71,High,2597.66,Monsoon,Medium,July,3132.94,-535.2800000000002,-17.09
2024,6,7,Vegetables,1,Andhra Pradesh,158.47,41.68,High,3320.02,Monsoon,High,June,2386.26,933.7599999999998,39.13
2021,12,2,Wheat,13,Haryana,145.76,22.17,Medium,2730.88,Winter,Medium,December,3347.52,-616.6399999999999,-18.42
2021,11,6,Pulses,1,Andhra Pradesh,70.33,28.41,Low,3487.5,Spring,High,November,3502.72,-15.2199999999998,-0.43
2021,8,6,Pulses,1,Andhra Pradesh,384.17,29.66,Medium,3839.73,Monsoon,High,August,4038.98,-199.25,-4.93
2020,2,5,Sugarcane,11,West Bengal,80.11,15.85,High,3828.89,Winter,High,February,3117.6,711.29,22.82
2020,6,7,Vegetables,8,Madhya Pradesh,377.6,31.84,High,2329.62,Monsoon,Medium,June,2128.87,200.75,9.43
2023,11,8,Fruits,7,Rajasthan,74.4,21.33,High,3857.44,Spring,High,November,3248.28,609.1599999999999,18.75
2024,6,6,Pulses,4,Tamil Nadu,285.4,34.3,High,4035.22,Monsoon,Very_High,June,4068.42,-33.20000000000027,-0.82
2021,12,5,Sugarcane,12,Punjab,69.12,24.91,Medium,2867.76,Winter,Medium,December,2977.47,-109.70999999999958,-3.68
2021,3,5,Sugarcane,2,Karnataka,77.14,29.88,Low,2606.49,Summer,Medium,March,3116.08,-509.59000000000015,-16.35
2021,1,3,Maize,12,Punjab,99.25,20.76,Medium,2102.36,Winter,Medium,January,2073.31,29.050000000000182,1.4
2022,12,6,Pulses,3,Kerala,61.94,10.6,High,5018.65,Winter,Very_High,December,4927.39,91.25999999999931,1.85
2024,11,2,Wheat,11,West Bengal,137.78,29.23,Low,2521.19,Spring,Medium,November,3415.2,-894.0099999999998,-26.18
2023,5,2,Wheat,5,Maharashtra,98.97,38.46,Medium,2671.69,Summer,Medium,May,3072.6,-400.90999999999985,-13.05
2021,11,5,Sugarcane,9,Uttar Pradesh,86.13,23.33,Medium,2970.81,Spring,Medium,November,3101.73,-130.92000000000007,-4.22
2024,2,7,Vegetables,6,Gujarat,34.68,13.57,Medium,2176.12,Winter,Medium,February,2270.17,-94.05000000000018,-4.14
2024,7,1,Rice,8,Madhya Pradesh,196.07,31.26,Low,2064.83,Monsoon,Medium,July,2667.46,-602.6300000000001,-22.59
2024,11,4,Cotton,7,Rajasthan,38.77,25.63,Medium,4058.56,Spring,Very_High,November,3419.18,639.3800000000001,18.7
2021,10,4,Cotton,12,Punjab,84.76,21.53,Low,3600.08,Spring,High,October,4149.23,-549.1499999999996,-13.23
2021,5,5,Sugarcane,10,Bihar,40.86,32.2,High,3963.5,Summer,High,May,3706.95,256.5500000000002,6.92
2020,9,8,Fruits,7,Rajasthan,349.68,22.53,Low,3304.65,Monsoon,High,September,3999.67,-695.02,-17.38
2021,8,2,Wheat,13,Haryana,197.9,31.32,Medium,3173.58,Monsoon,High,August,3186.12,-12.539999999999964,-0.39
2022,7,6,Pulses,6,Gujarat,205.63,28.05,Medium,3253.68,Monsoon,High,July,2784.46,469.2199999999998,16.85
2022,1,4,Cotton,5,Maharashtra,73.76,22.46,Low,3832.95,Winter,High,January,4160.92,-327.97000000000025,-7.88
2021,8,6,Pulses,7,Rajasthan,344.8,27.27,Medium,3024.99,Monsoon,High,August,3112.87,-87.88000000000011,-2.82
2024,12,3,Maize,9,Uttar Pradesh,96.19,24.73,Medium,1935.43,Winter,Low,December,1699.15,236.27999999999997,13.91
2022,4,7,Vegetables,4,Tamil Nadu,90.75,37.69,High,2709.28,Summer,Medium,April,2834.24,-124.95999999999958,-4.41
